Po_num,Invoice_date,Requesting_auth,Approving_manager,Supplier,Product,Contract,Unit_price,PO_Quantity,City,Market_price,Total_cost
PO 20135,2021-01-08,Pamela Smith,Mark Mclean,Budget Foods,Cauliflower,1,36.93,51,Bangalore,35.43,1883.43
PO 20136,2021-01-08,Patrick Wolf,Joshua Johnson,Stocked Pantry,Banana,1,18.12,93,Jaipur,18.12,1685.16
PO 20137,2021-01-08,Elijah Collins,Jeanette Estes,Jamboree Marketplace,Cauliflower,1,18.62,101,Hyderabad,18.62,1880.62
PO 20138,2021-01-09,Thomas Hamilton,Jasmine Long,Future FoodBetter Bites Deli,Cabbage,1,56.1,84,Hyderabad,56.6,4712.4
PO 20139,2021-01-09,Ralph Moreno,Jeanette Estes,Budget Foods,Cauliflower,1,48.82,55,Lucknow,48.82,2685.1
PO 20140,2021-01-09,Cameron Grant,Catherine Farrell,Snack Paradise,Carrot,1,47.5,112,Chandigarh,48.0,5320.0
PO 20141,2021-01-09,Thomas Hamilton,Barry Salazar,Jamboree Marketplace,Carrot,1,50.43,114,Aurangabad,50.93,5749.02
PO 20142,2021-01-09,Jeffrey Murphy,Jeanette Estes,Budget Foods,Carrot,1,40.91,105,Lucknow,41.41,4295.55
PO 20143,2021-01-09,Patricia Williams,Katie Thompson,Quick Fare Foods,Banana,0,50.34,97,Chennai,50.34,4882.98
PO 20144,2021-01-09,Sara Adkins,Mark Mclean,Future FoodBetter Bites Deli,Pumpkin,1,20.34,119,Surat,20.84,2420.46
PO 20145,2021-01-09,Jeffrey Murphy,Catherine Farrell,Food to Fly,Pumpkin,0,30.68,107,Mumbai,30.68,3282.76
PO 20146,2021-01-09,Lisa Smith,Jasmine Long,Freshmart Co-op,BeetrootPotato,0,28.97,71,NashikDelhi,28.97,2056.87
PO 20147,2021-01-09,Jake Cunningham,Jennifer Delgado,Fleet Market,Apple,0,31.03,106,Mumbai,31.53,3289.18
PO 20148,2021-01-09,Heidi White,Peggy Velasquez,Market Convenience,Cauliflower,0,48.68,138,Mumbai,47.18,6717.84
PO 20149,2021-01-10,Jay York,Peggy Velasquez,Fleet Market,Tomato,1,15.86,106,Lucknow,16.36,1681.16
PO 20150,2021-01-10,Brittany Walker,Lawrence Cohen,Quick Fare Foods,Apple,1,46.29,99,Chandigarh,44.79,4582.71
PO 20151,2021-01-10,Nicholas Pittman,Jessica Vargas,Global Fresh Market,Apple,0,38.96,123,Mumbai,38.96,4792.08
PO 20152,2021-01-10,Jeffrey Murphy,Cathy Guzman,Stocked Pantry,Tomato,1,40.89,131,Aurangabad,41.39,5356.59
PO 20153,2021-01-10,Thomas Hamilton,Jessica Vargas,Quick Fare Foods,Onion,1,20.32,99,NashikDelhi,20.82,2011.68
PO 20154,2021-01-10,Nicholas Pittman,Barry Salazar,Food Festive,Bringal,0,12.57,107,Bangalore,12.57,1344.99
PO 20155,2021-01-10,Elijah Collins,Danny Rivera,Global Fresh Market,Pumpkin,1,53.42,83,NashikDelhi,53.92,4433.86
PO 20156,2021-01-10,Nicholas Pittman,Jeanette Estes,Freshmart Co-op,Beans,1,28.67,130,Bangalore,27.17,3727.1
PO 20157,2021-01-10,Ralph Moreno,Jessica Vargas,Fresh Food Marketplace,Carrot,1,26.04,147,Jaipur,26.54,3827.88
PO 20158,2021-01-10,Nicole Bell,Lawrence Cohen,Market Convenience,Banana,0,39.5,98,Jaipur,39.5,3871.0
PO 20159,2021-01-10,Elijah Collins,Shelby Martinez,Fresh Food Marketplace,Banana,1,27.01,85,Nagpur,27.51,2295.85
PO 20160,2021-01-11,Jeffrey Murphy,Danny Rivera,Fleet Market,Cucumber,1,17.63,114,Bangalore,16.13,2009.82
PO 20161,2021-01-11,Angela Hernandez,Mark Mclean,Fleet Market,Capsicum,0,17.79,107,Kolkatta,18.29,1903.53
PO 20162,2021-01-11,Patricia Williams,Lawrence Cohen,Freshmart Co-op,Cabbage,1,54.7,60,Lucknow,54.7,3282.0
PO 20163,2021-01-11,Kimberly Shields,Peggy Velasquez,Rancher’s Grocery,Cucumber,0,53.31,138,Nagpur,53.31,7356.78
PO 20164,2021-01-11,Kimberly Shields,Jeanette Estes,Fleet Market,Apple,1,42.96,69,Chennai,42.96,2964.24
PO 20165,2021-01-11,Patrick Wolf,Joshua Johnson,Snack Paradise,Cucumber,1,45.99,128,Bangalore,45.99,5886.72
PO 20166,2021-01-11,Pamela Smith,Katie Thompson,Jamboree Marketplace,Bringal,1,38.86,145,Hyderabad,38.86,5634.7
PO 20167,2021-01-11,Lisa Smith,Jessica Vargas,Dilocious,Cauliflower,1,45.31,78,Chennai,45.81,3534.18
PO 20168,2021-01-11,Ralph Moreno,Jeanette Estes,Rancher’s Grocery,Banana,1,44.87,67,Lucknow,44.87,3006.29
PO 20169,2021-01-11,Nicholas Pittman,Jasmine Long,Future FoodBetter Bites Deli,Cabbage,1,29.68,83,Lucknow,28.18,2463.44
PO 20170,2021-01-11,Brittany Walker,Shelby Martinez,Future FoodBetter Bites Deli,Beans,1,32.35,99,Aurangabad,32.85,3202.65
PO 20171,2021-01-12,Adrian Morgan,Barry Salazar,Dollar Pantry,Onion,1,54.33,78,Kolkatta,52.83,4237.74
PO 20172,2021-01-12,Brianna Lynn,Danny Rivera,Global Fresh Market,Pumpkin,1,20.42,54,Surat,20.92,1102.68
PO 20173,2021-01-12,Linda Taylor,Jennifer Delgado,Quick Fare Foods,Apple,1,33.28,130,Bangalore,33.28,4326.4
PO 20174,2021-01-12,Heidi White,Dennis Williams,Global Fresh Market,Banana,1,44.0,50,Lucknow,44.5,2200.0
PO 20175,2021-01-12,Lindsay Martinez,Shelby Martinez,Fresh Food Marketplace,Pumpkin,0,24.1,141,Chandigarh,24.1,3398.1
PO 20176,2021-01-12,Katelyn Parsons,Jessica Vargas,Dollar Pantry,Tomato,1,48.99,150,Chandigarh,49.49,7348.5
PO 20177,2021-01-12,Randall Smith,Jessica Vargas,Stocked Pantry,BeetrootPotato,1,35.88,146,NashikDelhi,36.38,5238.48
PO 20178,2021-01-12,Thomas Hamilton,Jeanette Estes,Dilocious,Apple,1,45.38,143,Mumbai,43.88,6489.34
PO 20179,2021-01-12,Linda Taylor,Peggy Velasquez,Market Convenience,Beans,1,21.77,135,Kolkatta,20.27,2938.95
PO 20180,2021-01-12,Elijah Collins,Danny Rivera,Quick Fare Foods,BeetrootPotato,1,47.47,74,Nagpur,45.97,3512.78
PO 20181,2021-01-12,Ralph Moreno,Cathy Guzman,Global Fresh Market,Cucumber,0,26.61,93,Surat,27.11,2474.73
PO 20182,2021-01-13,Brittany Walker,Jasmine Long,Freshmart Co-op,Cabbage,1,16.92,138,Mumbai,17.42,2334.96
PO 20183,2021-01-13,Cameron Grant,Jessica Keith,Budget Foods,Carrot,1,22.14,87,Ahmedabad,20.64,1926.18
PO 20184,2021-01-13,Patrick Wolf,Catherine Farrell,Fresh Food Marketplace,Apple,1,33.99,91,Jaipur,34.49,3093.09
PO 20185,2021-01-13,Sara Adkins,Jeanette Estes,Market Convenience,Apple,1,33.54,70,Hyderabad,32.04,2347.8
PO 20186,2021-01-13,Katelyn Parsons,Mark Mclean,Freshmart Co-op,Pumpkin,0,58.11,127,Kolkatta,58.61,7379.97
PO 20187,2021-01-13,Katherine Mcgee DDS,Lawrence Cohen,Stocked Pantry,Onion,1,25.55,54,NashikDelhi,25.55,1379.7
PO 20188,2021-01-13,Nicholas Pittman,Mark Mclean,Go4Fresh,Cabbage,1,16.88,142,Mumbai,16.88,2396.96
PO 20189,2021-01-13,Lindsay Martinez,Catherine Farrell,Go4Fresh,Cabbage,1,42.77,55,Ahmedabad,42.77,2352.35
PO 20190,2021-01-13,Adrian Morgan,Joshua Johnson,Fleet Market,Cucumber,1,17.69,95,Ahmedabad,18.19,1680.55
PO 20191,2021-01-13,Sara Adkins,Joshua Johnson,Go4Fresh,Capsicum,1,16.82,147,NashikDelhi,17.32,2472.54
PO 20192,2021-01-13,Heidi White,Peggy Velasquez,Food to Fly,Cucumber,1,38.12,67,Nagpur,38.62,2554.04
PO 20193,2021-01-14,Nicholas Pittman,Jennifer Delgado,Global Fresh Market,Apple,1,30.56,104,Ahmedabad,29.06,3178.24
PO 20194,2021-01-14,Nicole Bell,Cathy Guzman,Stocked Pantry,Beans,1,57.7,111,Kolkatta,58.2,6404.7
PO 20195,2021-01-14,Linda Taylor,Jessica Keith,Budget Foods,Cucumber,0,16.85,56,NashikDelhi,17.35,943.6
PO 20196,2021-01-14,Linda Taylor,Catherine Farrell,Go4Fresh,Bringal,1,53.26,76,Ahmedabad,53.76,4047.76
PO 20197,2021-01-14,Sara Adkins,Danny Rivera,Future FoodBetter Bites Deli,Carrot,1,23.28,62,Nagpur,23.78,1443.36
PO 20198,2021-01-14,Pamela Smith,Danny Rivera,Go4Fresh,Carrot,1,38.92,147,Bangalore,38.92,5721.24
PO 20199,2021-01-14,Jeffrey Murphy,Shelby Martinez,Snack Paradise,Cabbage,0,30.53,117,Nagpur,29.03,3572.01
PO 20200,2021-01-15,Brianna Lynn,Jessica Keith,Freshmart Co-op,Cauliflower,0,39.37,113,Pune,39.37,4448.81
PO 20201,2021-01-15,Janet Le,Dennis Williams,Future FoodBetter Bites Deli,Beans,1,25.37,135,NashikDelhi,25.37,3424.95
PO 20202,2021-01-15,Pamela Smith,Joshua Johnson,Stocked Pantry,Apple,1,53.33,145,Chennai,53.33,7732.85
PO 20203,2021-01-15,Jake Cunningham,Mark Mclean,Dilocious,Capsicum,0,25.23,94,Hyderabad,25.23,2371.62
PO 20204,2021-01-15,Katelyn Parsons,Danny Rivera,Global Fresh Market,Tomato,1,11.66,91,Surat,11.66,1061.06
PO 20205,2021-01-15,Katherine Mcgee DDS,Lawrence Cohen,Rancher’s Grocery,Apple,1,42.73,112,Aurangabad,43.23,4785.76
PO 20206,2021-01-15,Nicholas Pittman,Mark Mclean,Food to Fly,Cauliflower,1,49.71,132,Kolkatta,50.21,6561.72
PO 20207,2021-01-15,Jeffrey Murphy,Joshua Johnson,Food to Fly,Cauliflower,1,16.11,115,Chennai,16.61,1852.65
PO 20208,2021-01-15,Janet Le,Jennifer Delgado,Stocked Pantry,Carrot,1,13.2,77,Lucknow,13.2,1016.4
PO 20209,2021-01-15,Thomas Hamilton,Jasmine Long,Market Convenience,Tomato,1,24.0,73,Chandigarh,24.0,1752.0
PO 20210,2021-01-15,Katelyn Parsons,Jennifer Delgado,Market Convenience,Cabbage,1,11.15,59,Mumbai,11.15,657.85
PO 20211,2021-01-15,Katherine Mcgee DDS,Katie Thompson,Market Convenience,Cabbage,1,41.68,113,Lucknow,40.18,4709.84
PO 20212,2021-01-16,Ralph Moreno,Joshua Johnson,Go4Fresh,Bringal,1,58.87,141,Hyderabad,58.87,8300.67
PO 20213,2021-01-16,Katelyn Parsons,Jasmine Long,Jamboree Marketplace,Carrot,0,36.96,146,Pune,37.46,5396.16
PO 20214,2021-01-16,Brittany Walker,Jeanette Estes,Food Festive,Tomato,1,20.37,128,Ahmedabad,20.37,2607.36
PO 20215,2021-01-16,Cameron Grant,Jeanette Estes,Food Festive,Apple,1,53.92,87,Kolkatta,53.92,4691.04
PO 20216,2021-01-16,Katelyn Parsons,Joshua Johnson,Stocked Pantry,Cucumber,1,50.45,67,Pune,48.95,3380.15
PO 20217,2021-01-16,Nicholas Pittman,Catherine Farrell,Rancher’s Grocery,Carrot,1,18.89,82,NashikDelhi,18.89,1548.98
PO 20218,2021-01-16,Linda Taylor,Joshua Johnson,Future FoodBetter Bites Deli,BeetrootPotato,1,15.58,140,Kolkatta,15.58,2181.2
PO 20219,2021-01-16,Jeffrey Murphy,Mark Mclean,Rancher’s Grocery,Beans,1,21.18,124,Jaipur,21.68,2626.32
PO 20220,2021-01-16,Caroline Walters,Peggy Velasquez,Jamboree Marketplace,Cabbage,1,37.86,127,Bangalore,38.36,4808.22
PO 20221,2021-01-16,Brittany Walker,Danny Rivera,Fleet Market,Tomato,1,45.78,103,Pune,46.28,4715.34
PO 20222,2021-01-16,Sara Adkins,Jessica Keith,Quick Fare Foods,Bringal,1,38.21,90,Aurangabad,38.21,3438.9
PO 20223,2021-01-16,Linda Taylor,Jeanette Estes,Food Festive,Cucumber,1,34.91,62,Surat,35.41,2164.42
PO 20224,2021-01-16,Elijah Collins,Katie Thompson,Global Fresh Market,Carrot,0,58.19,93,NashikDelhi,58.19,5411.67
PO 20225,2021-01-16,Thomas Hamilton,Jasmine Long,Market Convenience,Apple,1,18.95,50,NashikDelhi,17.45,947.5
PO 20226,2021-01-17,Brittany Walker,Cathy Guzman,Go4Fresh,Beans,1,41.01,78,Mumbai,41.51,3198.78
PO 20227,2021-01-17,Linda Taylor,Jessica Vargas,Stocked Pantry,Apple,1,14.1,110,Kolkatta,14.1,1551.0
PO 20228,2021-01-17,Nicole Bell,Jessica Keith,Global Fresh Market,Bringal,0,18.48,61,Ahmedabad,18.98,1127.28
PO 20229,2021-01-17,Sara Adkins,Dennis Williams,Freshmart Co-op,Capsicum,1,28.99,111,Chennai,29.49,3217.89
PO 20230,2021-01-17,Jay York,Dennis Williams,Go4Fresh,Cucumber,1,47.62,69,NashikDelhi,48.12,3285.78
PO 20231,2021-01-17,Jay York,Jennifer Delgado,Snack Paradise,Carrot,1,50.2,55,Hyderabad,50.2,2761.0
PO 20232,2021-01-17,Jay York,Cathy Guzman,Go4Fresh,Tomato,1,48.01,66,Hyderabad,48.51,3168.66
PO 20233,2021-01-17,Ralph Moreno,Jessica Keith,Jamboree Marketplace,Banana,1,44.43,120,Chennai,44.43,5331.6
PO 20234,2021-01-17,Patrick Wolf,Jeanette Estes,Global Fresh Market,Cabbage,1,40.99,126,Hyderabad,40.99,5164.74
PO 20235,2021-01-17,Brianna Lynn,Shelby Martinez,Jamboree Marketplace,Tomato,1,31.87,83,Aurangabad,31.87,2645.21
PO 20236,2021-01-17,Janet Le,Jeanette Estes,Fleet Market,BeetrootPotato,1,48.93,58,Surat,47.43,2837.94
PO 20237,2021-01-17,Nicole Bell,Mark Mclean,Food Festive,Carrot,1,57.47,73,Aurangabad,57.47,4195.31
PO 20238,2021-01-18,Nicole Bell,Jennifer Delgado,Fresh Food Marketplace,BeetrootPotato,1,13.18,135,Bangalore,13.68,1779.3
PO 20239,2021-01-18,Adrian Morgan,Katie Thompson,Go4Fresh,Pumpkin,0,47.69,118,Chandigarh,47.69,5627.42
PO 20240,2021-01-18,Adrian Morgan,Katie Thompson,Freshmart Co-op,Cabbage,0,11.87,58,Bangalore,12.37,688.46
PO 20241,2021-01-18,Ralph Moreno,Cathy Guzman,Jamboree Marketplace,Tomato,1,59.77,95,Pune,60.27,5678.15
PO 20242,2021-01-18,Lindsay Martinez,Danny Rivera,Quick Fare Foods,Cauliflower,1,59.0,91,NashikDelhi,59.5,5369.0
PO 20243,2021-01-18,Adrian Morgan,Jennifer Delgado,Global Fresh Market,Apple,1,57.86,128,Hyderabad,57.86,7406.08
PO 20244,2021-01-18,Brittany Walker,Jennifer Delgado,Jamboree Marketplace,Pumpkin,1,14.49,103,Mumbai,15.49,1492.47
PO 20245,2021-01-18,Brittany Walker,Danny Rivera,Go4Fresh,Capsicum,1,28.23,144,Pune,28.73,4065.12
PO 20246,2021-01-18,Jeffrey Murphy,Jessica Keith,Freshmart Co-op,Pumpkin,1,47.36,83,Lucknow,47.36,3930.88
PO 20247,2021-01-18,Pamela Smith,Peggy Velasquez,Quick Fare Foods,Tomato,0,42.88,132,Aurangabad,42.88,5660.16
PO 20248,2021-01-18,Angela Hernandez,Jennifer Delgado,Quick Fare Foods,Banana,0,52.63,130,Chennai,51.13,6841.9
PO 20249,2021-01-18,Thomas Hamilton,Mark Mclean,Fresh Food Marketplace,Capsicum,1,53.51,61,Hyderabad,54.01,3264.11
PO 20250,2021-01-19,Janet Le,Jeanette Estes,Freshmart Co-op,Apple,1,15.91,105,NashikDelhi,16.41,1670.55
PO 20251,2021-01-19,Nicole Bell,Barry Salazar,Freshmart Co-op,Carrot,1,31.01,64,Jaipur,32.010000000000005,1984.64
PO 20252,2021-01-19,Patricia Williams,Danny Rivera,Food Festive,Banana,1,43.53,129,Nagpur,43.53,5615.37
PO 20253,2021-01-19,Nicole Bell,Dennis Williams,Stocked Pantry,Tomato,0,13.14,140,Hyderabad,13.64,1839.6
PO 20254,2021-01-19,Jay York,Jennifer Delgado,Dilocious,Apple,1,57.9,114,Aurangabad,57.9,6600.6
PO 20255,2021-01-19,Brianna Lynn,Jasmine Long,Quick Fare Foods,Cabbage,1,20.48,92,Chandigarh,18.98,1884.16
PO 20256,2021-01-19,Jake Cunningham,Danny Rivera,Food Festive,Tomato,1,22.15,79,Jaipur,22.65,1749.85
PO 20257,2021-01-19,Adrian Morgan,Katie Thompson,Go4Fresh,Pumpkin,1,15.08,129,Ahmedabad,15.08,1945.32
PO 20258,2021-01-19,Heidi White,Peggy Velasquez,Dilocious,Capsicum,1,21.44,140,Bangalore,21.44,3001.6
PO 20259,2021-01-19,Sara Adkins,Cathy Guzman,Freshmart Co-op,BeetrootPotato,1,15.54,143,Kolkatta,15.54,2222.22
PO 20260,2021-01-19,Patrick Wolf,Barry Salazar,Dollar Pantry,Apple,0,27.1,81,Ahmedabad,25.6,2195.1
PO 20261,2021-01-19,Jake Cunningham,Jennifer Delgado,Stocked Pantry,Apple,1,35.99,118,Mumbai,35.99,4246.82
PO 20262,2021-01-20,Jake Cunningham,Mark Mclean,Dollar Pantry,Onion,1,24.0,142,Surat,24.5,3408.0
PO 20263,2021-01-20,Linda Taylor,Danny Rivera,Food Festive,Beans,1,42.81,130,Kolkatta,42.81,5565.3
PO 20264,2021-01-20,Sara Adkins,Jasmine Long,Dollar Pantry,Cauliflower,0,18.1,133,Nagpur,18.1,2407.3
PO 20265,2021-01-20,Heidi White,Jessica Keith,Dilocious,Beans,0,49.43,66,Chandigarh,49.93,3262.38
PO 20266,2021-01-20,Kimberly Shields,Jasmine Long,Global Fresh Market,Cauliflower,1,24.08,112,Ahmedabad,24.08,2696.96
PO 20267,2021-01-20,Randall Smith,Barry Salazar,Rancher’s Grocery,Apple,1,27.94,67,Ahmedabad,28.44,1871.98
PO 20268,2021-01-20,Patricia Williams,Peggy Velasquez,Rancher’s Grocery,Onion,1,47.84,90,Jaipur,47.84,4305.6
PO 20269,2021-01-20,Lisa Smith,Dennis Williams,Rancher’s Grocery,Apple,1,58.72,102,Hyderabad,58.72,5989.44
PO 20270,2021-01-20,Thomas Hamilton,Danny Rivera,Market Convenience,Cauliflower,1,20.43,104,Kolkatta,20.93,2124.72
PO 20271,2021-01-20,Janet Le,Peggy Velasquez,Global Fresh Market,Carrot,1,26.7,144,Ahmedabad,26.7,3844.8
PO 20272,2021-01-20,Patricia Williams,Dennis Williams,Rancher’s Grocery,Banana,1,48.07,68,Bangalore,48.07,3268.76
PO 20273,2021-01-20,Nicole Bell,Jessica Keith,Future FoodBetter Bites Deli,Carrot,0,34.94,142,Lucknow,33.44,4961.48
PO 20274,2021-01-20,Linda Taylor,Mark Mclean,Fleet Market,Carrot,1,41.85,70,Chandigarh,42.35,2929.5
PO 20275,2021-01-20,Heidi White,Katie Thompson,Go4Fresh,Capsicum,1,34.55,96,Chennai,35.05,3316.8
PO 20276,2021-01-20,Caroline Walters,Jasmine Long,Global Fresh Market,Cabbage,1,40.19,97,Kolkatta,40.69,3898.43
PO 20277,2021-01-20,Katherine Mcgee DDS,Jasmine Long,Food to Fly,Bringal,0,59.77,85,NashikDelhi,60.27,5080.45
PO 20278,2021-01-21,Caroline Walters,Jessica Vargas,Stocked Pantry,Pumpkin,1,23.38,114,Surat,23.38,2665.32
PO 20279,2021-01-21,Katelyn Parsons,Joshua Johnson,Food Festive,Beans,0,59.01,102,Jaipur,59.01,6019.02
PO 20280,2021-01-21,Adrian Morgan,Jasmine Long,Global Fresh Market,Banana,1,26.85,123,Ahmedabad,26.85,3302.55
PO 20281,2021-01-21,Adrian Morgan,Jennifer Delgado,Fleet Market,Cabbage,0,57.85,76,Kolkatta,56.35,4396.6
PO 20282,2021-01-21,Brianna Lynn,Shelby Martinez,Rancher’s Grocery,Onion,1,23.83,150,Hyderabad,24.33,3574.5
PO 20283,2021-01-22,Lisa Smith,Dennis Williams,Budget Foods,Beans,1,48.8,139,Surat,48.8,6783.2
PO 20284,2021-01-22,Patricia Williams,Jessica Keith,Budget Foods,Tomato,1,14.88,84,Aurangabad,14.88,1249.92
PO 20285,2021-01-22,Janet Le,Joshua Johnson,Budget Foods,Bringal,1,45.21,80,Bangalore,43.71,3616.8
PO 20286,2021-01-22,Jay York,Shelby Martinez,Dilocious,Bringal,1,58.62,140,NashikDelhi,59.12,8206.8
PO 20287,2021-01-22,Caroline Walters,Joshua Johnson,Budget Foods,Carrot,1,31.98,134,Nagpur,32.980000000000004,4285.32
PO 20288,2021-01-22,Cameron Grant,Jennifer Delgado,Go4Fresh,BeetrootPotato,1,15.33,71,Hyderabad,15.829999999999998,1088.43
PO 20289,2021-01-23,Brittany Walker,Joshua Johnson,Rancher’s Grocery,Banana,1,53.07,120,Aurangabad,53.57,6368.4
PO 20290,2021-01-23,Jake Cunningham,Shelby Martinez,Food Festive,Capsicum,1,55.36,74,Nagpur,53.86,4096.64
PO 20291,2021-01-23,Angela Hernandez,Joshua Johnson,Fresh Food Marketplace,Bringal,0,27.05,82,Surat,27.55,2218.1
PO 20292,2021-01-23,Sara Adkins,Joshua Johnson,Freshmart Co-op,Cauliflower,1,15.19,149,Nagpur,15.689999999999998,2263.31
PO 20293,2021-01-23,Ralph Moreno,Jasmine Long,Global Fresh Market,Apple,0,10.21,129,Lucknow,10.21,1317.09
PO 20294,2021-01-23,Kimberly Shields,Danny Rivera,Quick Fare Foods,Bringal,0,22.08,110,Kolkatta,22.08,2428.8
PO 20295,2021-01-23,Nicole Bell,Peggy Velasquez,Food Festive,Cabbage,1,14.56,106,Surat,13.06,1543.36
PO 20296,2021-01-23,Nicholas Pittman,Mark Mclean,Jamboree Marketplace,Cauliflower,1,45.07,71,Nagpur,43.57,3199.97
PO 20297,2021-01-23,Brittany Walker,Catherine Farrell,Food Festive,Pumpkin,0,17.78,61,NashikDelhi,16.28,1084.58
PO 20298,2021-01-23,Brianna Lynn,Jasmine Long,Rancher’s Grocery,Tomato,0,37.76,59,Aurangabad,38.26,2227.84
PO 20299,2021-01-24,Katelyn Parsons,Katie Thompson,Future FoodBetter Bites Deli,Bringal,1,48.9,61,Mumbai,49.4,2982.9
PO 20300,2021-01-24,Cameron Grant,Dennis Williams,Global Fresh Market,Banana,1,54.44,64,Lucknow,52.94,3484.16
PO 20301,2021-01-24,Linda Taylor,Lawrence Cohen,Market Convenience,Cabbage,1,40.7,68,Mumbai,41.2,2767.6
PO 20302,2021-01-24,Pamela Smith,Jessica Keith,Budget Foods,Tomato,1,43.38,144,Kolkatta,41.88,6246.72
PO 20303,2021-01-24,Patrick Wolf,Lawrence Cohen,Snack Paradise,Cucumber,0,33.77,142,Chennai,32.27,4795.34
PO 20304,2021-01-24,Katelyn Parsons,Jeanette Estes,Stocked Pantry,Pumpkin,1,13.76,120,Kolkatta,14.26,1651.2
PO 20305,2021-01-24,Elijah Collins,Shelby Martinez,Jamboree Marketplace,Beans,1,52.32,147,Aurangabad,52.32,7691.04
PO 20306,2021-01-24,Brianna Lynn,Joshua Johnson,Freshmart Co-op,Pumpkin,0,13.44,133,Ahmedabad,13.94,1787.52
PO 20307,2021-01-24,Brittany Walker,Shelby Martinez,Stocked Pantry,Onion,1,55.49,63,Kolkatta,55.49,3495.87
PO 20308,2021-01-24,Angela Hernandez,Jeanette Estes,Dollar Pantry,Banana,0,44.69,75,Hyderabad,45.19,3351.75
PO 20309,2021-01-25,Ralph Moreno,Mark Mclean,Dollar Pantry,Cucumber,1,17.59,129,Mumbai,18.09,2269.11
PO 20310,2021-01-25,Sara Adkins,Dennis Williams,Dollar Pantry,BeetrootPotato,1,23.05,81,NashikDelhi,23.05,1867.05
PO 20311,2021-01-25,Angela Hernandez,Jennifer Delgado,Dilocious,Carrot,1,39.54,83,NashikDelhi,39.54,3281.82
PO 20312,2021-01-25,Jeffrey Murphy,Jessica Vargas,Quick Fare Foods,Apple,1,40.25,124,Chennai,40.25,4991.0
PO 20313,2021-01-25,Katherine Mcgee DDS,Jessica Vargas,Quick Fare Foods,Apple,0,45.54,138,Surat,45.54,6284.52
PO 20314,2021-01-25,Brianna Lynn,Jeanette Estes,Fresh Food Marketplace,Onion,1,50.24,66,Mumbai,50.24,3315.84
PO 20315,2021-01-25,Thomas Hamilton,Peggy Velasquez,Quick Fare Foods,Cauliflower,1,37.75,123,Chennai,37.75,4643.25
PO 20316,2021-01-26,Jake Cunningham,Danny Rivera,Freshmart Co-op,Banana,1,34.87,110,Chennai,35.37,3835.7
PO 20317,2021-01-26,Katelyn Parsons,Katie Thompson,Go4Fresh,Carrot,0,30.74,105,Ahmedabad,30.74,3227.7
PO 20318,2021-01-26,Jake Cunningham,Danny Rivera,Jamboree Marketplace,Capsicum,1,55.35,95,Pune,55.85,5258.25
PO 20319,2021-01-26,Caroline Walters,Danny Rivera,Dilocious,Cauliflower,1,53.99,94,Hyderabad,53.99,5075.06
PO 20320,2021-01-26,Sara Adkins,Catherine Farrell,Rancher’s Grocery,Onion,1,29.0,61,Mumbai,29.5,1769.0
PO 20321,2021-01-26,Cameron Grant,Danny Rivera,Market Convenience,Bringal,0,34.71,129,Surat,33.21,4477.59
PO 20322,2021-01-26,Jeffrey Murphy,Lawrence Cohen,Food Festive,Beans,1,27.64,116,Kolkatta,28.14,3206.24
PO 20323,2021-01-26,Brittany Walker,Cathy Guzman,Freshmart Co-op,Banana,1,18.79,54,Chennai,18.79,1014.66
PO 20324,2021-01-26,Jake Cunningham,Catherine Farrell,Market Convenience,Carrot,1,51.2,91,NashikDelhi,51.7,4659.2
PO 20325,2021-01-27,Heidi White,Peggy Velasquez,Snack Paradise,Carrot,1,13.82,66,Mumbai,14.32,912.12
PO 20326,2021-01-27,Lindsay Martinez,Joshua Johnson,Stocked Pantry,Capsicum,1,36.93,54,Nagpur,35.43,1994.22
PO 20327,2021-01-27,Kimberly Shields,Katie Thompson,Fresh Food Marketplace,Onion,1,36.2,70,NashikDelhi,36.7,2534.0
PO 20328,2021-01-27,Patrick Wolf,Jasmine Long,Go4Fresh,BeetrootPotato,0,17.38,61,Chennai,15.879999999999999,1060.18
PO 20329,2021-01-27,Linda Taylor,Catherine Farrell,Quick Fare Foods,Capsicum,1,57.11,125,Ahmedabad,57.11,7138.75
PO 20330,2021-01-27,Patricia Williams,Jessica Vargas,Market Convenience,Capsicum,1,41.73,76,Kolkatta,42.23,3171.48
PO 20331,2021-01-27,Patrick Wolf,Danny Rivera,Food Festive,Onion,1,32.06,149,Bangalore,32.56,4776.94
PO 20332,2021-01-27,Katherine Mcgee DDS,Cathy Guzman,Dollar Pantry,Banana,1,42.8,99,Surat,43.3,4237.2
PO 20333,2021-01-27,Lisa Smith,Jessica Vargas,Dilocious,Cabbage,1,22.0,120,Chennai,22.5,2640.0
PO 20334,2021-01-27,Jay York,Catherine Farrell,Freshmart Co-op,Cabbage,1,30.04,106,Chennai,30.54,3184.24
PO 20335,2021-01-27,Cameron Grant,Dennis Williams,Freshmart Co-op,Cauliflower,1,19.93,95,Jaipur,19.93,1893.35
PO 20336,2021-01-27,Elijah Collins,Joshua Johnson,Dilocious,Cucumber,1,40.76,88,NashikDelhi,41.26,3586.88
PO 20337,2021-01-28,Jake Cunningham,Peggy Velasquez,Future FoodBetter Bites Deli,BeetrootPotato,1,10.47,105,Chennai,10.97,1099.35
PO 20338,2021-01-28,Adrian Morgan,Danny Rivera,Freshmart Co-op,Capsicum,1,18.08,133,Jaipur,18.58,2404.64
